id,name,slug,facility_type,status,is_claimed,address,postal_code,latitude,longitude,phone_number,email,website,business_hours,range_length_yards,number_of_lanes,has_pro_shop,has_3d_course,has_field_course,membership_required,membership_price_adult,drop_in_price,equipment_rental_available,lessons_available,lesson_price_range,bow_types_allowed,accessibility,parking_available,post_images,description,city,state
8459a937-95e8-4963-b753-194549be6a15,Detroit Sportsmen's Congress,detroit-sportsmen-s-congress-mi,hybrid,active,False,49800 Dequindre Rd,48317,,,(586) 739-3500,dscoffice@gmail.com,http://www.dscweb.org,,,,True,False,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/Detroit Sportsmens Congress (Shelby Twp.).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery",Shelby Twp.,Michigan
93fd51ad-f177-4f47-87ea-3d0c6b701821,Dewitt Archery Team,dewitt-archery-team-mi,commercial,active,False,,48920,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/Dewitt Archery Team (Dewittm).jpg""]",IBO pro shop (IBO directory).,Dewittm,Michigan
b33efaea-a2ed-4941-ab43-36cddf5a784c,DG Archery,dg-archery-in,commercial,active,False,6426 South 200 East,46056-9776,40.0124082,-85.6333245,(765) 620-8376,dgarchery92@gmail.com,https://dgarchery.com,Sun-Mon: Closed; Tue-Fri: 4:30pm-8:00pm; Sat: 10:00am-3:00pm,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/indiana/DG Archery (Markleville).jpg""]","Archery range located in Markleville, IN.",Markleville,Indiana
c3af322a-8030-49dd-aa0e-6e046a4c9612,Diablo Bowmen,diablo-bowmen-ca,volunteer_club,active,False,"PO Box 70, Clayton CA 94517-0070",94517,37.9410341,-121.9357925,,diablobowmenpresident@gmail.com,https://diablo-bowmen.org,,,,False,False,True,False,,,False,True,,,false,false,"[""https://s3-media0.fl.yelpcdn.com/bphoto/vGTKmqWiOn_56j-Js7MA_Q/348s.jpg""]","Archery range located in CLAYTON, CA.",CLAYTON,California
ff804b31-4f57-479f-b421-21ed92d8c047,Diamond Archery LLC,diamond-archery-llc-ks,commercial,active,False,10502 E 26TH CIR N,67226,37.7334514,-97.2165565,(316) 265-0651,ryanb@diamondarchery.net,https://diamondarchery.net/,Tuesday-Saturday 10AM-8PM; Sunday-Monday Closed,,16,True,False,False,False,,,True,True,,,false,false,"[""state-range-photos/kansas/Diamond Archery LLC (WICHITA).jpg""]","Archery range located in WICHITA, KS.",WICHITA,Kansas
3374dc14-e24b-4949-91fa-592e9cf161bd,Dinosaur Valley Archery Club,dinosaur-valley-archery-club-tx,volunteer_club,active,False,1784 CR 1011,76043,,,+12543960849,randy.duren@luminant.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/texas/Dinosaur Valley Archery Club (Glen Rose).jpg""]",ASA-affiliated 3D archery club. Contact: Randy Duren.,Glen Rose,Texas
d41b197a-f824-4d07-8882-62cf90a53104,Dixon Range,dixon-range-va,volunteer_club,active,False,418 Dixon Range Rd,24228,,,276-926-2111,bmullins@srra.org,https://www.spearheadtrails.com/pages/dixon-range,Monday: Closed; Tuesday: 8am-4:30pm; Wednesday-Sunday: 8am-5:30pm,,,False,True,False,False,$60,$10,False,False,,,false,false,"[""https://wcyb.com/resources/media/c35d8f4e-0be9-4651-929a-eda67fc8f7dc-medium16x9_ARCHERY_1.JPG""]",ASA-affiliated 3D archery club. Contact: Bobby Mullins.,Clintwood,Virginia
039a3163-15b8-4e60-8db2-a1b9cf25667a,Dodge County Team Bullseyes,dodge-county-team-bullseyes-ga,commercial,active,False,"325 Dodge Lake Road Eastman, GA 31023",31023,,,+14782316509,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/Dodge County Team Bullseyes (Eastman).jpg""]",IBO pro shop (IBO directory).,Eastman,Georgia
90322421-73bf-4fa4-93c1-85d3a7da495a,Double G Archery,double-g-archery-tx,commercial,active,False,4185-B EAST UNIVERSITY AVE,78626,30.6442517,-97.6234951,(737) 373-2911,info@doublegarchery.com,,,,,True,False,False,False,,,True,True,,,false,false,"[""https://austinot.com/wp-content/uploads/2018/07/double-g-archery-1024x850.jpg""]","Archery range located in GEORGETOWN, TX.",GEORGETOWN,Texas
1f42a339-f59e-4d58-a416-b87e4a30fa47,Double T Archery,double-t-archery-ny,club,active,False,1120 North French Road,14228,,,+17166880438,,http://www.doubletarchery.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://www.doubletarchery.com/publishImages/index~~element95.jpg""]","Archery range located in Amherst, NY.",Amherst,New York
18c06058-a15d-4989-aca1-4019bb595cd9,Douglas Archery,douglas-archery-ut,commercial,active,False,2840 F Ave,84401,,,(801) 513-0751,douglasarcheryut@gmail.com,https://www.douglasarchery.com/,"Tuesday-Friday: 11am-7pm, Saturday-Monday: Closed",,,True,False,False,False,,,False,False,,,false,false,"[""state-range-photos/utah/Douglas Archery (Ogden).jpg""]","Archery range located in Ogden, UT.",Ogden,Utah
54f4bfb1-ae10-462d-a251-a7c28544e51b,Dover Consolidated Sportsmen,dover-consolidated-sportsmen-nj,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/new-jersey/Dover Consolidated Sportsmen (Dover).jpg""]","Archery range located in Dover, NJ.",Dover,New Jersey
0516c9dd-0625-4d3f-a56b-8229ab78912e,Downwind Nockbusters,downwind-nockbusters-id,hybrid,active,False,7323 East Ririe Highway,83401,,,,downwind@ida.net,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/idaho/Downwind Nockbusters (Idaho Falls).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery, Field Archery",Idaho Falls,Idaho
47783923-5412-4097-a0dc-47f40ad246c6,Drawn to Him,drawn-to-him-nc,volunteer_club,active,False,750 Hatcher Rd,27576,,,+19196236450,chriscreedxs@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-carolina/Drawn to Him (Selma).jpg""]",ASA-affiliated 3D archery club. Contact: Chris  Willard.,Selma,North Carolina
f56eb868-81c2-40ac-8986-c4b1e884aeb9,Dream Chasers JOAD,dream-chasers-joad-az,hybrid,active,False,3946 E State Hwy 260,85541,,,+19289780740,dreamchasersjoad@yahoo.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/562fe58ce4b0926a4a5c7002/1458771693801-BEO8D0A4R1PP2TBQ7NY8/AZ+JOAD+Indoor+Compound+Feb+6+2016+-+6+of+192.jpg""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Payson,Arizona
bd443853-61bc-476b-ac76-20c846d8c272,Dreamcatcher Archery,dreamcatcher-archery-nv,commercial,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/nevada/Dreamcatcher Archery (Las Vegas).jpg""]","Archery range located in Las Vegas, NV.",Las Vegas,Nevada
d864c9e7-db16-47ec-96a8-2257c04474f8,Drop Tine Archery,drop-tine-archery-nc,commercial,active,False,,,,,+13369093171,droptinearchery10@gmail.com,http://www.droptinearchery.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-carolina/Drop Tine Archery (Charlotte).jpg""]","Archery range located in Charlotte, NC.",Charlotte,North Carolina
5fb1c988-4444-46a7-9273-d9ef74775b41,Dropshot Archery,dropshot-archery-pa,commercial,active,False,"518 Pond Street, Bristol PA 19007",,,,(267) 481-4441,bristolarcheryco@gmail.com,https://dropshotarcheryshop.com/,,,,True,False,False,False,,,False,True,,,false,false,"[""https://assets3.thrillist.com/v1/image/3173867/1200x600/scale;;webp=auto;jpeg_quality=85.jpg""]","Archery range located in Philadelphia, PA.",Philadelphia,Pennsylvania
f9ba8dff-3d19-4af4-bfdd-e6820a81b01d,DropTine 3D Archery,droptine-3d-archery-ky,volunteer_club,active,False,900 Hunter Lane,40351,,,+16062079771,rowleychris03@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/kentucky/DropTine 3D Archery (Morehead).jpg""]",ASA-affiliated 3D archery club. Contact: Chris Rowley.,Morehead,Kentucky
4fa0ea75-c8b9-4e6e-9e54-7d681ee4d393,Dulce Jicarilla Bowhunters Archery Club,dulce-jicarilla-bowhunters-archery-club-nm,club,active,False,"38 Airport Road Dulce, NM 87528",,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/new-mexico/Dulce Jicarilla Bowhunters Archery Club (Dulce).jpg""]","Archery range located in Dulce, NM.",Dulce,New Mexico
508072c5-7aef-47f4-9a81-ff1598221d95,Duncan Bowhunters,duncan-bowhunters-ok,volunteer_club,active,False,Duncan Lake Rd,73533,,,+15804672900,dulworth@live.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/oklahoma/Duncan Bowhunters (Duncan).jpg""]",ASA-affiliated 3D archery club. Contact: Debbie Dulworth.,Duncan,Oklahoma
a6cb53a2-3001-4208-85d4-9c8926e95a28,Durham County Wildlife Club,durham-county-wildlife-club-nc,volunteer_club,active,False,116 TRAPPERS RUN DR,27513,35.778158,-78.8111641,919-468-7115,justxsroz@aol.com,https://dcwc.info/sports/archery,,,,False,True,True,True,,,False,True,,,false,false,"[""https://dcwc.info/_next/image?url=https://storage.googleapis.com/stateless-dcwc-info/2021/04/c3f6a02c-club-welcome-sign.jpg&w=1536&q=80""]","Archery range located in CARY, NC.",Cary,North Carolina
4a932930-7217-4bd2-a116-b9491501b5b1,Dyke Springs Archery Club,dyke-springs-archery-club-ar,volunteer_club,active,False,3105 Hwy 73 E,71801,,,+18708261757,hammond.nj@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/arkansas/Dyke Springs Archery Club (Hope).jpg""]",ASA-affiliated 3D archery club. Contact: Nick Hammond.,Hope,Arkansas
590f1000-13ba-4667-9462-01d7c22db544,E and J Archery,e-and-j-archery-ma,commercial,active,False,,01027,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/massachusetts/E and J Archery (West Hampton).jpg""]",IBO pro shop (IBO directory).,West Hampton,Massachusetts
d5dbf45b-c468-4090-b257-0aa4e46a8d0e,Eagle Archers,eagle-archers-tn,hybrid,active,False,1500 TN-75,37617,,,+14233237128,duttonarchery@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/tennessee/Eagle Archers (Blountville).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Blountville,Tennessee
402fd57c-4e4d-4425-bef2-2e71c58a5882,Eagle Cap Traditional Archers,eagle-cap-traditional-archers-or,club,active,False,,,,,,,http://eaglecaptraditionalarchers.wordpress.com/,,,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/oregon/Eagle Cap Traditional Archers (La Grande).jpg""]","Archery range located in La Grande, OR.",La Grande,Oregon
1388fada-58fe-4a16-9acd-ca1fde1e8d3d,Eagle Creek Archery,eagle-creek-archery-ga,hybrid,active,False,3271 Old Register Road,30458,,,,cpelton@georgiasouthern.edu,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/Eagle Creek Archery (Statesboro).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Statesboro,Georgia
5065415b-ec06-4413-a3f6-9ae93ab9ef6b,Eagle Outdoors Archery Club,eagle-outdoors-archery-club-mo,volunteer_club,active,False,18050 PARROT ROAD,64850,,,+14172088695,bowcoach12@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://i.ytimg.com/vi/BkZ0fJayM6Y/maxresdefault.jpg""]",ASA-affiliated 3D archery club. Contact: Jeremy  Whittle.,Neosho,Missouri
abe3ad40-601b-402c-8031-9ced26169688,East Alabama Archery Association,east-alabama-archery-association-al,volunteer_club,active,False,1474 CR 148,36804,,,+13347072625,donjackson1977@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://i0.wp.com/bhamnow.com/wp-content/uploads/2023/04/AO-Tourism-9-scaled.jpg?resize=1400,934&ssl=1""]",ASA-affiliated 3D archery club. Contact: Don Jackson.,Opelika,Alabama
9694e31d-7aa0-42ad-be8b-f9e3441a85b3,East Central IL Archers,east-central-il-archers-il,volunteer_club,active,False,1701 Perkins Road,61801,,,,Rick.kumler@gmail.com,https://eastcentralilarchers.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/illinois/East Central IL Archers (Urbana).jpg""]",ASA-affiliated 3D archery club. Contact: Rick Kumler.,Urbana,Illinois
1d2ec93d-41ef-490a-a5c9-d8f4d1634787,East Central Upper Peninsula Archers Association,east-central-upper-peninsula-archers-association-mi,volunteer_club,active,False,W17307 Brotherton Road,49838,46.144677,-85.766875,+19065866305,bradnovak83@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/East Central Upper Peninsula Archers Association (Gould City).jpg""]","Archery range located in Gould City, MI.",Gould City,Michigan
687621f9-3ca8-4362-87b9-df765e1cf1b6,East Coast Archery,east-coast-archery-ma,hybrid,active,False,141 Bridge Road Suite 200A Salisbury MA 01952,01952,,,(978) 255-7543,johnlyman@verizon.net,https://www.eastcoastarchery.com/,"Tue-Wed 11am-5pm, Thu 11am-7pm, Fri 11am-5pm, Sat-Sun 12pm-4pm, Mon Closed",,,True,False,False,False,,$10/hr,True,True,,,false,false,"[""state-range-photos/massachusetts/East Coast Archery (Salisbury).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Salisbury,Massachusetts
fcd35ad6-6330-4791-9cf0-74448fc755e5,East End Archery,east-end-archery-ny,hybrid,active,False,PO Box 288,11958,,,,eastendfencing@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/62a889600c66683fb9729c7b/a2d2dab8-ff80-43d8-a9db-e2979b66cb5d/8B2A0220.jpg?format=1500w""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Peconic,New York
944015eb-3747-46f5-9cf5-a4069d33b1b3,East Haven Archery Range,east-haven-archery-range-ct,public,active,False,591 N High St,06512,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/connecticut/East Haven Archery Range (East Haven).jpg""]","Archery range located in East Haven, CT.",East Haven,Connecticut
da474802-aecc-49ee-85fe-9c2d4d5d5d37,East River Archery,east-river-archery-fl,hybrid,active,False,"650 East River Falcons Way, Room#538, Between 500-600 buildings",32833,,,(407)956-8550 ex 6332518,peter.mccormick@ocps.net,https://eastriverarchery.usarchery.org/,,,10,False,False,False,False,,,False,True,,,false,false,"[""state-range-photos/florida/East River Archery (Orlando).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Orlando,Florida
3f56bf51-867f-4b9b-89b9-4c2ab804ea1a,Eastern Sierra Archers,eastern-sierra-archers-ca,volunteer_club,active,False,220 Sawmill Rd,93514,37.3899578,-118.5009119,+17602586191,stephenpfeiler@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/Eastern Sierra Archers (Bishop).jpg""]","Archery range located in Bishop, CA.",Bishop,California
95ce8222-c87e-4914-a7f8-2b28d794b809,Easton Archery Center of Excellence,easton-archery-center-of-excellence-ca,commercial,active,False,"2800 Olympic Pkwy Bldg 2000, Chula Vista, CA 91915",,,,,info.eace@esdf.org,https://www.eastonarcherycenterofexcellence.org/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/Easton Archery Center of Excellence (Chula Vista).jpg""]","Archery range located in Chula Vista, CA.",Chula Vista,California
0dd90df3-935a-4dfd-b89d-0d036911bed8,Easton Center of Excellence,easton-center-of-excellence-ca,hybrid,active,False,2800 Olympic Parkway #2000,91915,,,+16192054326,programs@esdf.org,https://www.eastonarcherycenterofexcellence.org,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/538e21b5e4b00283bf203da6/1505755858376-PDD3M2UKC0VGQ97RSPRS/MTP_8773-Edit.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Chula Vista,California
9d673e0d-4598-4ccf-8b74-94ddc828bdc9,Easton Newberry Archery Club,easton-newberry-archery-club-fl,hybrid,active,False,24880 N.W. 16Th Avenue,32669,,,,customerservicenewberry@esdf.org,https://eastonnewberryarcherycenter.org/,,,,False,False,False,False,,,True,True,,,false,false,"[""https://tuba-archery.com/wp-content/uploads/2026/01/th-439.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery, Field Archery",Newberry,Florida
f180122b-de64-4f02-886e-799c271c751f,Easton Rancho Park Archery Range,easton-rancho-park-archery-range-ca,public,active,False,2551 Motor Ave.,90064,,,(213) 632-8086,info@ranchoparkarchers.org,https://www.ranchoparkarchers.org/,"8:00 am - 10:00 pm, 7 days per week",,,False,False,False,False,$35 Single / $60 Family / $30 Senior,,False,True,,,false,false,"[""https://archerylessons.info/ranges/wp-content/uploads/2024/09/Easton-Rancho-Park-Archery-Range2.jpg""]","Archery range located in Los Angeles, CA.",Los Angeles,California
ac03b81b-d967-4b3e-bbfb-43883ae072e3,Eau Claire Archers Inc.,eau-claire-archers-inc-wi,club,active,False,"2145 Murphy Ln, Eau Claire, WI 54703",,,,+17152714466,,http://www.eauclairearchers.org,,,,False,True,True,True,,,False,False,,,false,false,"[""state-range-photos/wisconsin/Eau Claire Archers Inc (Eau Claire).png""]","Archery range located in Eau Claire, WI.",Eau Claire,Wisconsin
8b01b751-70b6-44a5-a047-ab586c4f6e6e,Eau Pleine Outdoors Club,eau-pleine-outdoors-club-wi,commercial,active,False,"18232 Forward St Stratford, WI 54484",54484,,,+16082354619,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/wisconsin/Eau Pleine Outdoors Club (Stratford).jpg""]",IBO pro shop (IBO directory).,Stratford,Wisconsin
fb7b48ce-0137-4c1d-b74c-cbd84a8ec297,Echo Valley Archers,echo-valley-archers-ia,volunteer_club,active,False,504 South Vine Street,52175,,,,travis.wymer@fahrbeverage.com,http://www.echovalleyarchers.com,,,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/iowa/Echo Valley Archers (West Unon).jpg""]",ASA-affiliated 3D archery club. Contact: Travis Wymer.,West Unon,Iowa
1aec07a7-0c97-422c-a2f2-e659a06bc7bb,Ed Eliason JOAD,ed-eliason-joad-wa,hybrid,active,False,19829 168th ST SE,98272,,,,mwichser@frontier.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/60288052174c122f8ebe7ae8/5528a5a3-4a45-40a8-ae6f-3ed39999c097/IMG_1932.JPG""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Monroe,Washington
cec51d39-8609-4671-9cf9-b001d5248c82,Edwardsburg Conservation,edwardsburg-conservation-mi,commercial,active,False,"26524 Pine Lake St, Edwardsburg, MI 49112",49112,,,(269) 663-2776,edwardconsclub1946@gmail.com,https://www.edwardsburgconservationclub.org/,,,,False,True,False,False,$105 single + $10 initiation,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]",IBO pro shop (IBO directory).,Edwardsburg,Michigan
7b67f07f-7754-4c1a-800b-97ae8d866547,Effingham County Sportsman Club,effingham-county-sportsman-club-il,volunteer_club,active,False,14295 Sportsmans Dr,62401,,,,kgouchenouer@gmail.com,https://www.effinghamcountysportsmanclub.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/illinois/Effingham County Sportsman Club (Effingham).jpg""]",ASA-affiliated 3D archery club. Contact: Kevin Gouchenouer.,Effingham,Illinois
2eae3c98-e534-4090-adfc-163aa026f6de,El Dorado Archers,el-dorado-archers-ca,club,active,False,7550 E. Spring St.,90815,,,,el.dorado.archers@gmail.com,http://www.eldoradoarchers.com/,,,,False,False,False,False,,$5 class fee per person,True,True,,Traditional / Barebow / Recurve / Compound,false,false,"[""state-range-photos/california/El Dorado Archers (Long Beach).jpg""]","Archery range located in Long Beach, CA.",Long Beach,California
4ec431ab-468b-47c2-8f88-7d23123a9faa,El Dorado Hills Bowmen,el-dorado-hills-bowmen-ca,hybrid,active,False,3321 El Dorado Hills Blvd,95762,38.6743545,-121.0760794,,info@eldoradohillsbowmen.com,http://www.eldoradohillsbowmen.com/,,,,False,True,True,False,,$5 suggested donation (archers 16 and over),False,True,,,false,false,"[""https://eldoradohillsbowmen.com/wp-content/uploads/2023/09/IMG_2732-scaled.jpeg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery, Field Archery",El Dorado Hills,California
7ab14f4a-1cf2-45ad-93ef-35ded0c99b3f,Elevated Archery Bonner Springs,elevated-archery-bonner-springs-ks,commercial,active,False,14702 Timber Ln,66012,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/kansas/Elevated Archery Bonner Springs (Bonner Springs).jpg""]","Archery range located in Bonner Springs, KS.",Bonner Springs,Kansas
ddc2c43c-f8e1-428f-9eae-520acaf4f885,Elite Archery Academy,elite-archery-academy-mi,hybrid,active,False,20162 Northrop,48219,,,313-740-7129,elitearchery49@gmail.com,http://www.elitejoad.com,"Thursday: 4:00pm-6:00pm, Saturday: 10:00am-2:00pm, Sunday: 10:00am-2:00pm",,,False,False,False,False,,"$10 adult, $7 youth",True,True,,,false,false,"[""state-range-photos/michigan/Elite Archery Academy (Detroit).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Detroit,Michigan
2942a574-cd7b-4aff-a6f3-190ab71820ab,Elkhorn Archers Inc,elkhorn-archers-inc-or,volunteer_club,active,False,2235 16th St,97814,44.7794522,-117.8490532,,,https://elkhornarchers.com,,,,False,True,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Baker City, OR.",Baker City,Oregon
f7ed1466-9014-4b66-936e-18dcb346e93f,Ellinwood Archery Club,ellinwood-archery-club-ks,volunteer_club,active,False,1 1/2 Mile South of Ellinwood,67526,,,+16207917191,damian_knop@hotmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/kansas/Ellinwood Archery Club (Ellinwood).jpg""]",ASA-affiliated 3D archery club. Contact: Damian Knop.,Ellinwood,Kansas
78cb3f70-1780-4eb7-a564-dcfc47449180,Elm Creek Archery Range,elm-creek-archery-range-mn,public,active,False,"13387 129th Avenue N., Dayton, MN 55327",,,,(763) 694-7894,,https://www.threeriversparks.org/location/elm-creek-archery-range,Sunrise-Sunset,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/minnesota/Elm Creek Archery Range (Maple Grove).jpg""]","Archery range located in Maple Grove, MN.",Maple Grove,Minnesota
725aa27d-e25d-4482-86b2-bbaef06c216c,Elm Fork Shooting Sports Complex,elm-fork-shooting-sports-complex-tx,public,active,False,10751 Luna Road,75220,,,+19725560103,tournaments@elmfork.com,https://elmfork.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://texasarchery.info/wp-content/uploads/2021/08/IMG_0129.jpg""]","Archery range located in Dallas, TX.",Dallas,Texas
35eaaa78-fdba-47c5-bd04-183372ec42f9,Elmore Archery Club,elmore-archery-club-al,volunteer_club,active,False,"Bennetts Archery, 84 Keri Lane",36092,,,+16052098846,rhino1977@live.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://www.outdooralabama.com/sites/default/files/styles/content_slide_image/public/Wetumpka+Archery+Park+Opening+web+4.jpg?itok=8tjDqkdg""]",ASA-affiliated 3D archery club. Contact: Ryan Pfeifer.,Wetumpka,Alabama
14b22efa-115d-4d7d-b7d8-cbc69c46c929,Elmore Country Sportsman Association,elmore-country-sportsman-association-id,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://www.binghamid.gov/media/Departments/ParksandRecreation/archery3.jpg""]","Archery range located in Mountain Home, ID.",Mountain Home,Idaho
af4e41d3-ce70-4e66-9e1c-bedfb72ada0c,Elmwood Archery,elmwood-archery-wi,commercial,active,False,W223 N3484 Duplainville Rd,53072,,,(262) 751-1119,elmwoodarchery@gmail.com,https://www.elmwoodarchery.com/,Sun 11am-4pm; Mon 1pm-5pm; Wed 2pm-7pm; Tue/Thu/Fri/Sat by appointment,,,True,False,False,False,,,False,True,,,false,false,"[""https://downtogrit.com/wp-content/uploads/2021/12/elm211130-logo-mockups-3-scaled.jpg""]","Archery range located in Pewaukee, WI.",Pewaukee,Wisconsin
15903ae5-f9b5-4fd7-a68d-db0f91b26287,Empty Quiver Archery,empty-quiver-archery-co,commercial,active,False,7180 W 117th Ave #C,80020,39.9095804,-105.0758476,720-887-6822,Emptyquiverarchery@yahoo.com,https://www.emptyquiver.com/,"Mon - Fri 10AM - 9PM, Sat 10AM - 8PM, Sunday 10AM - 4PM",,28,True,False,False,False,,$12,True,True,"$22-$30 (class), $30-$50 (private)",,false,false,"[""state-range-photos/colorado/Empty Quiver Archery (Broomfield).jpg""]","Archery range located in BROOMFIELD, CO.",Broomfield,Colorado
5a4320fb-021f-4208-8487-1bc159bf8987,Enduring Freedom Academy,enduring-freedom-academy-tx,commercial,active,False,"4700 Timco W Ste 117, San Antonio, TX 78238",78238,,,(210) 897-1918,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/texas/Enduring Freedom Academy (San Antonio).jpg""]","Archery range located in San Antonio, TX.",San Antonio,Texas
7d4f2f45-a6c3-4e7c-a394-b963664b362f,Enduring Freedom Co.,enduring-freedom-co-tx,hybrid,active,False,"4700 Timco W, Suite 117",78238,,,,LPerales152@gmail.com,https://enduringfreedomco.org,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery, Field Archery",San Antonio,Texas
e3601f24-fbb9-41df-b48d-c27198358670,Eros Archery,eros-archery-ct,hybrid,active,False,"135 South Main Street, Suite 14",06787,41.6687702,-73.0764224,(959) 209-2497,ErosArcheryCoaching@gmail.com,https://erosarchery.com/,,,,True,False,False,False,,$25/hr,True,True,$30 for 30 min or $50 for 60 min,,false,false,"[""https://i.ytimg.com/vi/diHR4R0Cm04/maxresdefault.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Thomaston,Connecticut
c4f655a2-01dc-4706-90b2-583cd3257af3,Etowah County Bowhunters Club,etowah-county-bowhunters-club-al,volunteer_club,active,False,4641 Colvin Gap Rd,35903,,,+12569440088,semiproarcher325@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/alabama/Etowah County Bowhunters Club (Hokes Bluff).jpg""]",ASA-affiliated 3D archery club. Contact: Patrick Gray.,Hokes Bluff,Alabama
ab0fd3fd-da93-40bb-a067-867e792ccfee,Eureka Archery Club,eureka-archery-club-ks,volunteer_club,active,False,2181 T Road,67045,,,+16205833230,frank_ray97@yahoo.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/kansas/Eureka Archery Club (Eureka).jpg""]",ASA-affiliated 3D archery club. Contact: Frank Ray.,Eureka,Kansas
